"star_id","const_id"
43109,"japanese_moon_stations-24"
43109,"korean-183"
43109,"ojibwe-001"
43109,"western-Hya"
43234,"arabic-028"
43234,"chinese-013"
43234,"indian-N09"
43234,"korean-183"
43234,"ojibwe-001"
43234,"western-Hya"
43305,"chinese-261"
43409,"arabic-046"
43409,"chinese-221"
43409,"korean-187"
43409,"western-Pyx"
43531,"egyptian-014"
43531,"korean-185"
43644,"chinese-153"
43813,"arabic-028"
43813,"chinese-013"
43813,"japanese_moon_stations-24"
43813,"korean-183"
43813,"ojibwe-001"
43813,"western-Hya"
43825,"chinese-221"
43834,"korean-175"
43903,"chinese-153"
44066,"arabic-008"
44066,"korean-182"
44066,"romanian-Rac"
44066,"western-Cnc"
44127,"arabic-044"
44127,"chinese-179"
44127,"egyptian-014"
44127,"korean-197"
44127,"romanian-UMa"
44127,"western-UMa"
44154,"korean-175"
44248,"chinese-278"
44248,"egyptian-014"
44248,"korean-185"
44248,"western-Lyn"
44382,"chinese-071"
44382,"western-Vol"
44390,"chinese-178"
44390,"korean-230"
44471,"arabic-044"
44471,"chinese-179"
44471,"korean-197"
44471,"romanian-UMa"
44471,"western-UMa"
44511,"tupi-004"
44659,"chinese-013"
44659,"egyptian-007"
44659,"japanese_moon_stations-24"
44659,"korean-183"
44700,"chinese-278"
44700,"egyptian-014"
44700,"korean-185"
44700,"western-Lyn"
44798,"arabic_moon_stations-009"
44798,"korean-182"
44816,"arabic-046"
44816,"boorong-Min"
44816,"chinese-227"
44816,"korean-181"
44816,"tupi-004"
44816,"western-Vel"
44818,"korean-175"
44824,"korean-189"
44857,"chinese-178"
44901,"chinese-265"
44901,"korean-229"
45001,"korean-189"
45038,"korean-230"
45075,"korean-229"
45075,"navajo-001"
45080,"tupi-004"
45080,"western-Car"
45085,"tupi-004"
45238,"chinese-148"
45238,"tupi-004"
45238,"western-Car"
45333,"chinese-153"
45336,"arabic-028"
45336,"chinese-013"
45336,"egyptian-007"
45336,"japanese_moon_stations-24"
45336,"korean-183"
45336,"western-Hya"
45410,"korean-182"
45448,"tupi-004"
45455,"chinese-153"
45493,"chinese-265"
45496,"tongan-008"
45556,"arabic-046"
45556,"chinese-091"
45556,"egyptian-025"
45556,"tongan-005"
45556,"tupi-004"
45556,"western-Car"
45688,"chinese-278"
45688,"korean-185"
45688,"western-Lyn"
45751,"chinese-027"
45751,"japanese_moon_stations-25"
45751,"korean-186"
45811,"chinese-027"
45811,"japanese_moon_stations-25"
45811,"korean-186"
45860,"chinese-278"
45860,"egyptian-014"
45860,"korean-185"
45860,"western-Lyn"
45902,"korean-189"
45941,"chinese-244"
45941,"egyptian-025"
45941,"korean-181"
45941,"tongan-005"
45941,"tupi-004"
45941,"western-Vel"
46026,"korean-189"
46107,"chinese-275"
46146,"chinese-278"
46146,"egyptian-014"
46146,"korean-185"
46371,"korean-189"
46390,"arabic-028"
46390,"chinese-027"
46390,"egyptian-007"
46390,"japanese_moon_stations-25"
46390,"korean-186"
46390,"western-Hya"
46404,"korean-186"
46454,"chinese-120"
46509,"arabic-028"
46509,"chinese-027"
46509,"japanese_moon_stations-25"
46509,"korean-186"
46509,"western-Hya"
46578,"korean-189"
46651,"arabic-046"
46651,"korean-187"
46651,"tupi-004"
46651,"western-Vel"
46701,"chinese-244"
46733,"arabic-044"
46733,"chinese-153"
46733,"korean-229"
46733,"navajo-001"
46733,"ojibwe-004"
46733,"romanian-UMa"
46733,"western-UMa"
46744,"chinese-027"
46750,"arabic_moon_stations-009"
46750,"chinese-278"
46750,"korean-185"
46771,"chinese-120"
46776,"arabic-028"
46776,"chinese-027"
46776,"japanese_moon_stations-25"
46776,"korean-186"
46776,"western-Hya"
46853,"arabic-044"
46853,"chinese-265"
46853,"egyptian-014"
46853,"korean-229"
46853,"romanian-UMa"
46853,"western-UMa"
46880,"korean-189"
46928,"chinese-275"
46952,"korean-184"
46952,"western-LMi"
46974,"chinese-091"
46977,"chinese-032"
46977,"korean-230"
46853,"navajo-001"
47029,"korean-184"
47187,"korean-189"
47431,"chinese-027"
47431,"egyptian-007"
47431,"japanese_moon_stations-25"
47431,"korean-186"
47452,"chinese-030"
47452,"japanese_moon_stations-26"
47452,"korean-188"
47508,"chinese-278"
47508,"egyptian-003"
47508,"korean-185"
47522,"korean-189"
47594,"korean-230"
47617,"chinese-278"
47631,"chinese-154"
47654,"korean-247"
47701,"chinese-278"
47723,"chinese-120"
47758,"korean-189"
47854,"chinese-091"
47854,"tupi-004"
47908,"arabic-029"
47908,"chinese-278"
47908,"dakota-001"
47908,"egyptian-003"
47908,"hawaiian_starlines-KAO"
47908,"korean-185"
47908,"ojibwe-001"
47908,"romanian-Cal"
47908,"sardinian-007"
47908,"western-Leo"
48002,"chinese-091"
48002,"tupi-004"
48319,"arabic-044"
48319,"chinese-265"
48319,"korean-229"
48319,"ojibwe-004"
48319,"romanian-UMa"
48319,"western-UMa"
48356,"arabic-028"
48356,"chinese-030"
48356,"egyptian-007"
48356,"japanese_moon_stations-26"
48356,"korean-188"
48356,"western-Hya"
48402,"arabic-044"
48402,"chinese-265"
48402,"korean-229"
48402,"navajo-001"
48402,"ojibwe-004"
48402,"romanian-UMa"
48402,"western-UMa"
48455,"arabic-029"
48455,"chinese-278"
48455,"dakota-001"
48455,"egyptian-003"
48455,"hawaiian_starlines-KAO"
48455,"korean-185"
48455,"ojibwe-001"
48455,"romanian-Cal"
48455,"sardinian-007"
48455,"western-Leo"
48559,"korean-189"
48584,"korean-189"
48615,"korean-188"
48742,"chinese-154"
48774,"arabic-046"
48774,"tupi-004"
48774,"western-Vel"
48833,"korean-184"
48926,"western-Ant"
49321,"chinese-030"
49402,"japanese_moon_stations-26"
49402,"korean-188"
49583,"arabic-029"
49583,"arabic_moon_stations-010"
49583,"chinese-278"
49583,"dakota-001"
49583,"egyptian-003"
49583,"hawaiian_starlines-KAO"
49583,"korean-185"
49583,"romanian-Cal"
49583,"sardinian-007"
49583,"western-Leo"
49593,"chinese-154"
49593,"egyptian-014"
49593,"korean-184"
49593,"western-LMi"
49637,"chinese-278"
49637,"korean-185"
49641,"western-Sex"
49669,"arabic-029"
49669,"arabic_moon_stations-010"
49669,"chinese-278"
49669,"egyptian-003"
49669,"hawaiian_starlines-KAO"
49669,"indian-N10"
49669,"korean-185"
49669,"ojibwe-001"
49669,"romanian-Cal"
49669,"sardinian-007"
49669,"western-Leo"
49812,"chinese-247"
49841,"arabic-028"
49841,"chinese-030"
49841,"japanese_moon_stations-26"
49841,"korean-188"
49841,"western-Hya"
50099,"chinese-148"
50099,"tupi-004"
50099,"western-Car"
50191,"arabic-046"
50191,"korean-191"
50191,"western-Vel"
50218,"chinese-154"
50335,"arabic-029"
50335,"arabic_moon_stations-010"
50335,"chinese-278"
50335,"dakota-001"
50335,"egyptian-003"
50335,"hawaiian_starlines-KAO"
50335,"korean-185"
50335,"ojibwe-001"
50335,"romanian-Cal"
50335,"sardinian-007"
50335,"western-Leo"
50371,"chinese-148"
50371,"korean-178"
50371,"tupi-004"
50371,"western-Car"
50372,"arabic-044"
50372,"chinese-179"
50372,"egyptian-014"
50372,"korean-197"
50372,"romanian-UMa"
50372,"western-UMa"
50414,"chinese-247"
50583,"arabic-029"
50583,"arabic_moon_stations-010"
50583,"chinese-278"
50583,"dakota-001"
50583,"egyptian-003"
50583,"hawaiian_starlines-KAO"
50583,"korean-185"
50583,"ojibwe-001"
50583,"romanian-Cal"
50583,"sardinian-007"
50583,"western-Leo"
50785,"boorong-Cwr"
50801,"arabic-044"
50801,"chinese-179"
50801,"egyptian-014"
50801,"korean-197"
50801,"romanian-UMa"
50801,"western-UMa"
50933,"korean-218"
50954,"tupi-004"
51069,"arabic-028"
51069,"chinese-030"
51069,"egyptian-007"
51069,"japanese_moon_stations-26"
51069,"korean-188"
51069,"western-Hya"
51172,"korean-190"
51172,"western-Ant"
51232,"boorong-Cwr"
51232,"chinese-090"
51232,"korean-178"
51232,"western-Car"
51233,"egyptian-014"
51233,"korean-200"
51233,"western-LMi"
51313,"tupi-004"
51384,"chinese-200"
51437,"western-Sex"
51448,"korean-218"
51459,"korean-228"
51459,"navajo-001"
51502,"chinese-200"
51523,"tupi-004"
51556,"chinese-190"
51561,"korean-191"
51576,"chinese-148"
51576,"korean-178"
51585,"chinese-297"
51624,"chinese-278"
51624,"korean-185"
51635,"korean-191"
51685,"chinese-190"
51734,"chinese-285"
51775,"chinese-297"
51808,"chinese-285"
51814,"korean-228"
51839,"chinese-275"
51839,"western-Cha"
51849,"korean-178"
51986,"korean-191"
51986,"western-Vel"
52085,"chinese-030"
52085,"japanese_moon_stations-26"
52085,"korean-188"
52098,"korean-200"
52102,"boorong-Cwr"
52136,"korean-228"
52353,"korean-218"
52405,"boorong-Cwr"
52419,"chinese-148"
52419,"korean-195"
52419,"tupi-004"
52419,"western-Car"
52425,"korean-247"
52457,"chinese-181"
52468,"korean-178"
52468,"western-Car"
52478,"korean-228"
52558,"boorong-Cwr"
52558,"chinese-090"
52633,"chinese-275"
52638,"chinese-190"
52686,"chinese-181"
52689,"chinese-297"
52727,"korean-191"
52727,"western-Vel"
52730,"kamilaroi-Loo"
52742,"korean-178"
52911,"chinese-297"
52922,"boorong-Cwr"
52943,"arabic-028"
52943,"chinese-029"
52943,"japanese_moon_stations-27"
52943,"korean-190"
52943,"western-Hya"
53043,"korean-228"
53229,"chinese-190"
53229,"egyptian-014"
53229,"western-LMi"
53253,"boorong-Cwr"
53253,"korean-178"
53253,"western-Car"
53261,"korean-228"
53295,"chinese-235"
53417,"chinese-181"
53417,"korean-200"
53502,"korean-190"
53721,"chinese-235"
53740,"arabic-020"
53740,"chinese-029"
53740,"japanese_moon_stations-27"
53740,"korean-190"
53740,"western-Crt"
53807,"chinese-141"
53807,"korean-212"
53824,"chinese-141"
53838,"chinese-235"
53907,"korean-212"
53910,"arabic-044"
53910,"belarusian-001"
53910,"chinese-039"
53910,"dakota-004"
53910,"egyptian-001"
53910,"hawaiian_starlines-NAH"
53910,"inuit-006"
53910,"korean-219"
53910,"macedonian-001"
53910,"mongolian-003"
53910,"navajo-001"
53910,"norse-005"
53910,"ojibwe-004"
53910,"romanian-UMa"
53910,"sami-002"
53910,"sardinian-003"
53910,"siberian-Elk"
53910,"tukano-011"
53910,"western-UMa"
53954,"egyptian-003"
53954,"korean-200"
53975,"chinese-029"
54029,"japanese_moon_stations-27"
54029,"korean-190"
54061,"arabic-044"
54061,"belarusian-001"
54061,"chinese-039"
54061,"dakota-004"
54061,"egyptian-001"
54061,"hawaiian_starlines-IWI"
54061,"hawaiian_starlines-NAH"
54061,"inuit-006"
54061,"korean-219"
54061,"macedonian-001"
54061,"mongolian-003"
54061,"navajo-001"
54061,"norse-005"
54061,"ojibwe-004"
54061,"romanian-UMa"
54061,"sami-002"
54061,"sardinian-003"
54061,"siberian-Elk"
54061,"tukano-011"
54061,"western-UMa"
54182,"chinese-141"
54182,"korean-212"
54204,"chinese-029"
54204,"egyptian-007"
54204,"japanese_moon_stations-27"
54204,"korean-190"
54301,"korean-195"
54347,"chinese-181"
54463,"boorong-Cwr"
54463,"korean-195"
54463,"western-Car"
54477,"korean-190"
54539,"arabic-044"
54539,"chinese-205"
54539,"egyptian-014"
54539,"korean-227"
54539,"romanian-UMa"
54539,"western-UMa"
54682,"arabic-020"
54682,"chinese-029"
54682,"japanese_moon_stations-27"
54682,"korean-190"
54682,"western-Crt"
54751,"korean-195"
54872,"arabic-029"
54872,"arabic_moon_stations-011"
54872,"chinese-019"
54872,"egyptian-003"
54872,"hawaiian_starlines-KAO"
54872,"indian-N11"
54872,"korean-201"
54872,"romanian-Cal"
54872,"western-Leo"
54879,"arabic-029"
54879,"arabic_moon_stations-011"
54879,"chinese-019"
54879,"egyptian-003"
54879,"hawaiian_starlines-KAO"
54879,"indian-N11"
54879,"korean-201"
54879,"romanian-Cal"
54879,"western-Leo"
54951,"chinese-099"
54951,"korean-204"
55060,"chinese-237"
55084,"korean-211"
55203,"arabic-044"
55203,"chinese-179"
55203,"korean-197"
55219,"arabic-044"
55219,"chinese-179"
55219,"egyptian-014"
55219,"korean-197"
55282,"arabic-020"
55282,"chinese-029"
55282,"egyptian-007"
55282,"japanese_moon_stations-27"
55282,"korean-190"
55282,"western-Crt"
55425,"korean-194"
55425,"tupi-004"
55434,"chinese-019"
55434,"egyptian-012"
55434,"korean-201"
55560,"chinese-235"
55598,"chinese-029"
55642,"chinese-019"
55642,"korean-201"
55687,"arabic-020"
55687,"chinese-029"
55687,"japanese_moon_stations-27"
55687,"korean-190"
55687,"western-Crt"
55705,"arabic-020"
55705,"chinese-029"
55705,"egyptian-007"
55705,"japanese_moon_stations-27"
55705,"korean-190"
55705,"western-Crt"
55756,"korean-190"
55797,"chinese-237"
55874,"chinese-029"
55945,"chinese-147"
56034,"chinese-235"
56035,"korean-245"
56127,"chinese-147"
56127,"korean-211"
56148,"chinese-235"
56211,"arabic-023"
56211,"belarusian-014"
56211,"chinese-032"
56211,"korean-247"
56211,"romanian-Dra"
56211,"western-Dra"
56280,"chinese-171"
56280,"korean-190"
56332,"chinese-171"
56343,"arabic-028"
56343,"chinese-171"
56343,"egyptian-007"
56343,"western-Hya"
56452,"chinese-171"
56480,"arabic-013"
56480,"korean-194"
56480,"western-Cen"
56561,"arabic-013"
56561,"chinese-090"
56561,"western-Cen"
56633,"arabic-020"
56633,"chinese-029"
56633,"japanese_moon_stations-27"
56633,"korean-190"
56633,"navajo-003"
56633,"western-Crt"
56647,"chinese-147"
56647,"egyptian-012"
56647,"korean-211"
56802,"chinese-029"
56802,"korean-190"
56862,"tupi-004"
56922,"chinese-171"
56922,"korean-190"
56975,"chinese-059"
56975,"korean-206"
57283,"arabic-020"
57283,"chinese-029"
57283,"japanese_moon_stations-27"
57283,"korean-190"
57283,"western-Crt"
57320,"chinese-268"
57328,"chinese-155"
57328,"korean-208"
57363,"chinese-090"
57363,"tupi-004"
57363,"western-Mus"
57380,"arabic-047"
57380,"chinese-155"
57380,"egyptian-012"
57380,"korean-208"
57380,"romanian-Vir"
57380,"western-Vir"
57399,"arabic-044"
57399,"chinese-202"
57399,"egyptian-014"
57399,"korean-226"
57399,"ojibwe-004"
57399,"romanian-UMa"
57399,"western-UMa"
57477,"korean-245"
57565,"chinese-204"
57565,"korean-205"
57587,"chinese-029"
57632,"arabic-029"
57632,"arabic_moon_stations-012"
57632,"chinese-268"
57632,"egyptian-003"
57632,"hawaiian_starlines-KAO"
57632,"indian-N12"
57632,"korean-207"
57632,"romanian-Cal"
57632,"western-Leo"
57646,"chinese-268"
57757,"arabic_moon_stations-013"
57757,"chinese-019"
57757,"korean-201"
57757,"korean-270"
57757,"romanian-Vir"
57779,"chinese-268"
57936,"arabic-028"
57936,"chinese-171"
57936,"korean-190"
57936,"navajo-003"
57936,"western-Hya"
58001,"arabic-044"
58001,"belarusian-001"
58001,"chinese-039"
58001,"dakota-004"
58001,"egyptian-001"
58001,"hawaiian_starlines-NAH"
58001,"inuit-006"
58001,"korean-219"
58001,"macedonian-001"
58001,"mongolian-003"
58001,"navajo-001"
58001,"norse-005"
58001,"ojibwe-004"
58001,"romanian-UMa"
58001,"sami-002"
58001,"sardinian-003"
58001,"siberian-Elk"
58001,"tukano-011"
58001,"western-UMa"
58158,"chinese-171"
58159,"chinese-268"
58159,"korean-207"
58181,"chinese-237"
58181,"korean-245"
58188,"arabic-020"
58188,"chinese-029"
58188,"western-Crt"
58259,"chinese-237"
58307,"kamilaroi-Yar"
58484,"chinese-275"
58519,"chinese-276"
58576,"korean-190"
58590,"chinese-155"
58590,"korean-208"
58590,"romanian-Vir"
58684,"chinese-049"
58858,"chinese-132"
58948,"chinese-155"
58948,"korean-208"
58948,"romanian-Vir"
59072,"tupi-004"
59196,"arabic-013"
59196,"chinese-145"
59196,"korean-022"
59196,"western-Cen"
59199,"arabic-019"
59199,"chinese-031"
59199,"chinese-303"
59199,"indian-N13"
59199,"korean-192"
59199,"korean-268"
59199,"navajo-003"
59199,"romanian-Crb"
59199,"western-Crv"
59316,"arabic-019"
59316,"chinese-031"
59316,"hawaiian_starlines-MEE"
59316,"indian-N13"
59316,"japanese_moon_stations-28"
59316,"korean-192"
59316,"korean-193"
59316,"navajo-003"
59316,"romanian-Crb"
59316,"western-Crv"
59397,"boorong-Bun"
59449,"chinese-145"
59501,"chinese-132"
59504,"chinese-061"
59747,"boorong-Bun"
59747,"chinese-187"
59747,"egyptian-026"
59747,"hawaiian_starlines-HAN"
59747,"korean-022"
59747,"maori-001"
59747,"tongan-001"
59747,"tukano-010"
59747,"tupi-004"
59747,"western-Cru"
59774,"arabic-044"
59774,"belarusian-001"
59774,"chinese-039"
59774,"dakota-004"
59774,"egyptian-001"
59774,"hawaiian_starlines-NAH"
59774,"inuit-006"
59774,"korean-219"
59774,"macedonian-001"
59774,"mongolian-003"
59774,"navajo-001"
59774,"norse-005"
59774,"ojibwe-004"
59774,"romanian-UMa"
59774,"sami-002"
59774,"sardinian-003"
59774,"siberian-Elk"
59774,"tukano-011"
59774,"western-UMa"
59803,"arabic-019"
59803,"chinese-031"
59803,"hawaiian_starlines-MEE"
59803,"indian-N13"
59803,"japanese_moon_stations-28"
59803,"korean-192"
59803,"navajo-003"
59803,"romanian-Crb"
59803,"western-Crv"
59819,"chinese-270"
59819,"korean-198"
59831,"chinese-049"
59847,"chinese-132"
59847,"korean-199"
59872,"navajo-003"
59961,"navajo-003"
60000,"chinese-275"
60000,"western-Cha"
60009,"tupi-004"
60019,"navajo-003"
60030,"arabic-047"
60030,"western-Vir"
60059,"tupi-004"
60066,"tukano-009"
60129,"arabic_moon_stations-013"
60129,"chinese-020"
60129,"korean-202"
60129,"korean-269"
60129,"romanian-Vir"
60170,"tukano-009"
60172,"chinese-283"
60172,"korean-210"
60189,"chinese-031"
60189,"chinese-056"
60189,"korean-193"
60202,"korean-198"
60202,"tukano-009"
60221,"hawaiian_starlines-IWI"
60260,"korean-022"
60260,"tupi-004"
60308,"boorong-Bun"
60351,"boorong-Tbg"
60351,"chinese-132"
60351,"korean-199"
60351,"tukano-009"
60379,"boorong-Bun"
60485,"chinese-274"
60485,"navajo-001"
60514,"chinese-132"
60514,"tukano-009"
60517,"chinese-130"
60646,"chinese-049"
60697,"chinese-132"
60697,"tukano-009"
60710,"chinese-145"
60718,"boorong-Bun"
60718,"chinese-187"
60718,"egyptian-026"
60718,"hawaiian_starlines-HAN"
60718,"korean-022"
60718,"maori-001"
60718,"tongan-001"
60718,"tukano-010"
60718,"tupi-001"
60718,"tupi-004"
60718,"western-Cru"
60742,"arabic-016"
60742,"belarusian-015"
60742,"chinese-132"
60742,"egyptian-014"
60742,"korean-199"
60742,"tongan-009"
60742,"tukano-009"
60742,"western-Com"
60746,"boorong-Tbg"
60746,"chinese-132"
60746,"korean-199"
60746,"tukano-009"
60781,"boorong-Bun"
60781,"tongan-008"
60816,"navajo-003"
60823,"arabic-013"
60823,"chinese-130"
60823,"korean-022"
60823,"western-Cen"
60851,"boorong-Bun"
60870,"boorong-Bun"
60900,"navajo-003"
60904,"chinese-132"
60904,"tukano-009"
60941,"chinese-132"
60941,"korean-199"
60941,"tukano-009"
60957,"chinese-132"
60957,"tukano-009"
60965,"arabic-019"
60965,"chinese-031"
60965,"hawaiian_starlines-IWI"
60965,"hawaiian_starlines-MEE"
60965,"indian-N13"
60965,"japanese_moon_stations-28"
60965,"korean-192"
60965,"navajo-003"
60965,"romanian-Crb"
60965,"western-Crv"
60969,"boorong-Bun"
60998,"korean-223"
61071,"chinese-132"
61071,"tukano-009"
61084,"boorong-Bun"
61084,"chinese-187"
61084,"egyptian-026"
61084,"hawaiian_starlines-HAN"
61084,"hawaiian_starlines-IWI"
61084,"korean-022"
61084,"maori-001"
61084,"tongan-001"
61084,"tukano-010"
61084,"tupi-004"
61084,"western-Cru"
61136,"boorong-Bun"
61174,"arabic-019"
61174,"chinese-031"
61174,"chinese-305"
61174,"korean-192"
61174,"korean-267"
61174,"western-Crv"
61199,"tupi-004"
61199,"western-Mus"
61281,"arabic-023"
61281,"belarusian-014"
61281,"chinese-032"
61281,"korean-247"
61281,"romanian-Dra"
61281,"western-Dra"
61295,"tukano-009"
61317,"chinese-049"
61317,"egyptian-014"
61317,"western-Cvn"
61359,"arabic-019"
61359,"chinese-031"
61359,"hawaiian_starlines-MEE"
61359,"indian-N13"
61359,"japanese_moon_stations-28"
61359,"korean-192"
61359,"navajo-003"
61359,"romanian-Crb"
61359,"western-Crv"
61384,"korean-222"
61394,"chinese-132"
61394,"korean-199"
61418,"boorong-Tbg"
61418,"korean-198"
61418,"tukano-009"
61420,"tukano-009"
61542,"navajo-003"
61578,"navajo-003"
61579,"chinese-117"
61585,"chinese-146"
61585,"tupi-001"
61585,"tupi-004"
61585,"western-Mus"
61611,"navajo-001"
61622,"chinese-130"
61692,"chinese-049"
61719,"tukano-009"
61724,"chinese-132"
61724,"tukano-009"
61740,"navajo-003"
61932,"arabic-013"
61932,"chinese-130"
61932,"korean-022"
61932,"western-Cen"
61941,"arabic-047"
61941,"arabic_moon_stations-013"
61941,"chinese-020"
61941,"egyptian-012"
61941,"korean-202"
61941,"navajo-003"
61941,"romanian-Vir"
61941,"western-Vir"
61960,"chinese-117"
61960,"korean-209"
61966,"boorong-Bun"
61968,"chinese-175"
62207,"chinese-049"
62223,"navajo-001"
62267,"chinese-117"
62267,"korean-209"
62268,"tupi-001"
62322,"chinese-146"
62322,"tupi-001"
62322,"tupi-004"
62322,"western-Mus"
62325,"korean-209"
62356,"chinese-270"
62356,"korean-203"
62356,"tukano-009"
62423,"chinese-152"
62434,"boorong-Bun"
62434,"chinese-187"
62434,"egyptian-026"
62434,"hawaiian_starlines-HAN"
62434,"korean-022"
62434,"maori-001"
62434,"tongan-001"
62434,"tukano-010"
62434,"tupi-004"
62434,"western-Cru"
62443,"chinese-175"
62572,"chinese-041"
62572,"korean-236"
62576,"boorong-Tbg"
62683,"navajo-003"
62763,"boorong-Tbg"
62763,"chinese-131"
62807,"korean-203"
62886,"korean-198"
62886,"tukano-009"
62896,"korean-022"
62956,"arabic-044"
62956,"belarusian-001"
62956,"chinese-039"
62956,"dakota-004"
62956,"egyptian-001"
62956,"hawaiian_starlines-NAH"
62956,"inuit-006"
62956,"korean-219"
62956,"macedonian-001"
62956,"mongolian-003"
62956,"navajo-001"
62956,"norse-005"
62956,"ojibwe-004"
62956,"romanian-UMa"
62956,"sami-002"
62956,"sardinian-003"
62956,"siberian-Elk"
62956,"tukano-011"
62956,"western-UMa"
63003,"korean-022"
63007,"boorong-Bun"
63076,"chinese-152"
63076,"korean-224"
63090,"arabic-047"
63090,"arabic_moon_stations-013"
63090,"chinese-020"
63090,"egyptian-012"
63090,"korean-202"
63090,"romanian-Vir"
63090,"western-Vir"
63125,"chinese-049"
63125,"egyptian-014"
63125,"korean-196"
63125,"navajo-001"
63125,"western-Cvn"
63355,"chinese-270"
63355,"korean-203"
63414,"chinese-114"
63432,"korean-224"
63462,"chinese-306"
63608,"arabic-047"
63608,"arabic_moon_stations-013"
63608,"chinese-020"
63608,"egyptian-012"
63608,"korean-202"
63608,"romanian-Vir"
63608,"western-Vir"
63613,"tupi-004"
63945,"chinese-130"
63948,"chinese-270"
63948,"tukano-009"
63950,"boorong-Tbg"
64022,"boorong-Tbg"
64022,"chinese-306"
64094,"tupi-001"
64166,"arabic-028"
64166,"korean-006"
64166,"western-Hya"
64238,"chinese-163"
64238,"korean-004"
64238,"navajo-003"
64241,"arabic-016"
64241,"belarusian-015"
64241,"chinese-020"
64241,"korean-202"
64241,"tongan-009"
64241,"western-Com"
64394,"arabic-016"
64394,"belarusian-015"
64394,"boorong-Tbg"
64394,"chinese-306"
64394,"egyptian-014"
64394,"korean-198"
64394,"tongan-009"
64394,"western-Com"
64407,"chinese-239"
64407,"korean-005"
64408,"korean-022"
64417,"boorong-Tbg"
64792,"korean-001"
64839,"navajo-001"
64852,"korean-001"
64906,"chinese-176"
64906,"korean-217"
64906,"navajo-001"
64962,"arabic-028"
64962,"chinese-162"
64962,"korean-006"
64962,"western-Hya"
65109,"arabic-013"
65109,"chinese-309"
65109,"kamilaroi-Mur"
65109,"korean-022"
65109,"western-Cen"
65245,"boorong-Tbg"
65378,"arabic-044"
65378,"belarusian-001"
65378,"chinese-039"
65378,"dakota-004"
65378,"egyptian-001"
65378,"hawaiian_starlines-NAH"
65378,"inuit-006"
65378,"korean-219"
65378,"macedonian-001"
65378,"mongolian-003"
65378,"navajo-001"
65378,"norse-005"
65378,"ojibwe-004"
65378,"romanian-UMa"
65378,"sami-002"
65378,"sardinian-003"
65378,"siberian-Elk"
65378,"tukano-011"
65378,"western-UMa"
65387,"tupi-001"
65420,"korean-003"
65474,"arabic-047"
65474,"arabic_moon_stations-014"
65474,"chinese-009"
65474,"egyptian-012"
65474,"hawaiian_starlines-IWI"
65474,"indian-N14"
65474,"japanese_moon_stations-01"
65474,"korean-003"
65474,"romanian-Vir"
65474,"western-Vir"
65477,"korean-220"
65550,"korean-217"
65639,"chinese-239"
65639,"korean-005"
65721,"korean-001"
65936,"arabic-013"
65936,"chinese-130"
65936,"western-Cen"
66006,"korean-003"
66198,"chinese-300"
66200,"chinese-245"
66200,"korean-002"
66234,"chinese-176"
66234,"korean-217"
66249,"arabic-047"
66249,"chinese-009"
66249,"egyptian-012"
66249,"japanese_moon_stations-01"
66249,"korean-003"
66249,"romanian-Vir"
66249,"western-Vir"
66657,"arabic-013"
66657,"chinese-151"
66657,"korean-022"
66657,"western-Cen"
66798,"chinese-203"
66803,"chinese-163"
67153,"chinese-309"
67275,"boorong-Mar"
67275,"chinese-288"
67275,"korean-007"
67275,"romanian-Vca"
67301,"arabic-044"
67301,"belarusian-001"
67301,"chinese-039"
67301,"dakota-004"
67301,"egyptian-001"
67301,"egyptian-023"
67301,"hawaiian_starlines-IWI"
67301,"hawaiian_starlines-NAH"
67301,"inuit-006"
67301,"korean-219"
67301,"macedonian-001"
67301,"mongolian-003"
67301,"navajo-001"
67301,"norse-005"
67301,"ojibwe-004"
67301,"romanian-UMa"
67301,"sami-002"
67301,"sardinian-003"
67301,"siberian-Elk"
67301,"tukano-011"
67301,"western-UMa"
67429,"navajo-001"
67457,"chinese-130"
67459,"arabic-007"
67459,"belarusian-011"
67459,"boorong-Mar"
67459,"chinese-288"
67459,"korean-007"
67459,"romanian-Vca"
67459,"western-Boo"
67464,"arabic-013"
67464,"chinese-095"
67464,"western-Cen"
67472,"arabic-013"
67472,"chinese-095"
67472,"korean-022"
67472,"western-Cen"
67480,"boorong-Wkr"
67480,"korean-015"
67494,"korean-011"
67627,"chinese-248"
67669,"chinese-309"
67786,"chinese-309"
67848,"navajo-001"
67927,"arabic-007"
67927,"belarusian-011"
67927,"boorong-Mar"
67927,"chinese-288"
67927,"egyptian-023"
67927,"inuit-007"
67927,"korean-007"
67927,"romanian-Vca"
67927,"western-Boo"
68002,"arabic-013"
68002,"chinese-130"
68002,"western-Cen"
68103,"chinese-064"
68245,"chinese-095"
68269,"korean-011"
68282,"arabic-013"
68282,"chinese-309"
68282,"korean-022"
68282,"western-Cen"
68478,"chinese-064"
68498,"korean-016"
68520,"arabic-047"
68520,"chinese-245"
68520,"korean-002"
68520,"romanian-Vir"
68520,"western-Vir"
68523,"chinese-309"
68523,"korean-022"
68702,"arabic-013"
68702,"chinese-144"
68702,"hawaiian_starlines-NAK"
68702,"korean-023"
68702,"maori-002"
68702,"tongan-006"
68702,"western-Cen"
68707,"korean-016"
68756,"arabic-023"
68756,"belarusian-014"
68756,"chinese-032"
68756,"egyptian-002"
68756,"korean-246"
68756,"navajo-001"
68756,"romanian-Dra"
68756,"western-Dra"
68862,"chinese-095"
68895,"arabic-028"
